id,name,artist,spotify_id,preview,img,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,acousticness_artist,danceability_artist,energy_artist,instrumentalness_artist,liveness_artist,speechiness_artist,valence_artist
3695,Thumbs,Sabrina Carpenter,6WC5fhc9XMaCrUNKNjm9xE,,https://i.scdn.co/image/ab67616d0000b273d6641a0296d8d09e416e0acd,0.73,0.718,-3.496,0.0478,0.0284,0,0.0892,0.127,0.08880375,0.6205625,0.6575625,4.58E-05,0.1035375,0.0985,0.4754375
3696,I Miss Myself (with HRVY),NOTD,5YkmS18BehACOhIIeUqe6l,,https://i.scdn.co/image/ab67616d0000b273c59ca0ffeef8d8a1790a936a,0.72,0.864,-3.249,0.208,0.0856,0,0.16,0.659,0.13465,0.6805,0.8035,3.10E-05,0.121516667,0.095316667,0.644333333
3697,Sing,Travis,4yA2SM7XCLkSgkBUSoZb5S,,https://i.scdn.co/image/ab67616d0000b273c113aeb5e1d629725b542462,0.33,0.905,-5.047,0.0497,0.000233,8.14E-06,0.0712,0.259,0.1918,0.694,0.4565,0.004125,0.3505,0.1827,0.09265
3698,Solo,Frank Ocean,35xSkNIXi504fcEwz9USRB,https://p.scdn.co/mp3-preview/44b018025d71c874bd4c18088513b2e7e5a604c6?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273c5649add07ed3720be9d5526,0.444,0.287,-10.631,0.0375,0.849,2.82E-06,0.161,0.246,0.524300164,0.572409836,0.464506557,0.052166385,0.20849918,0.166994262,0.394190164
3699,THOT!,TOKYO?S REVENGE,2St8HeG23Nzp4NYaWTNtuM,https://p.scdn.co/mp3-preview/66be2a58aee8343404874495403903b2c98e2865?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2732043c0c17a1a100ea143cd53,0.946,0.592,-7.908,0.23,0.0178,3.22E-06,0.46,0.418,0.0362,0.9148,0.5496,6.44E-07,0.2944,0.334,0.6148
3700,Lighters,Bad Meets Evil,5zpDHEU12zATwLGvozxPw2,,https://i.scdn.co/image/ab67616d0000b27359a1132f3cab22f80b2d2777,0.676,0.695,-8.327,0.245,0.352,0,0.119,0.144,0.126666667,0.603466667,0.861933333,8.01E-06,0.337933333,0.313,0.566666667
3701,Last First Kiss,One Direction,0KqlLyIGuBZWqzNwP9rypc,https://p.scdn.co/mp3-preview/6aaeaaab31f7749413361d09c568661d1cfc458c?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2734e31e0d38b89b8fb239d4fbf,0.538,0.819,-2.662,0.0435,0.0445,0,0.215,0.478,0.102126451,0.584391753,0.768134021,1.80E-06,0.178460825,0.048473196,0.547463918
3702,You Calling My Name,GOT7,6f4wghlwYWGLqGEIKc6HDQ,https://p.scdn.co/mp3-preview/cf4a00ddb5cd944c1091ca31b3e70a69a913fd7b?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273e4d85babdbdecf2c21568ea0,0.813,0.667,-4.061,0.0616,0.0917,0,0.0802,0.514,0.109,0.7035,0.78675,1.11E-06,0.15255,0.087575,0.63775
3703,LA Devotee,Panic! At The Disco,2fmCA13dwQQOGBIbIOWRiJ,https://p.scdn.co/mp3-preview/abc587ec092b9453d17f8f5d42729b026ea6f9d5?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27323152d9337d6c57b116ed13a,0.49,0.848,-5.05,0.0645,0.00043,8.49E-06,0.0665,0.698,0.1368945,0.486297297,0.766945946,0.013746963,0.2227,0.082297973,0.498685135
3704,Ps & Qs,Lil Uzi Vert,1gGsNNUfvVMOv4llVMg8Vg,https://p.scdn.co/mp3-preview/00a2d54dc11bbd1145964f7653c8c72fd55aebac?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2738be07181aa935225a6f25d56,0.522,0.428,-11.332,0.143,0.235,2.35E-06,0.278,0.399,0.154356765,0.763695473,0.630539095,4.28E-07,0.205406173,0.219206584,0.435478189
3705,CAPO,NLE Choppa,1KjQPDJQCUuqDj3AmfSBCa,https://p.scdn.co/mp3-preview/cbfc79b26a6b78d7d8309224db706252ab1eb073?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273bbe85c97294a5d543fcbf770,0.617,0.953,-4.162,0.0693,0.119,0,0.331,0.594,0.082091111,0.820944444,0.626055556,4.16E-07,0.239966667,0.404422222,0.583111111
3706,May We All,Florida Georgia Line,498ZVInMGDkmmNVpSWqHiZ,,https://i.scdn.co/image/ab67616d0000b27305f4943d0f3a292234e74ab8,0.514,0.918,-4.306,0.0365,0.0409,0,0.342,0.64,0.117904018,0.510132743,0.870132743,7.40E-05,0.213202655,0.044258407,0.643318584
3707,"Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)",Macklemore,5pfJsMwoRYKampPay8amX0,https://p.scdn.co/mp3-preview/40ca4e22a5276cc715a6616f0698ca9be99f79c4?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27351245bae78fd3afa47e90453,0.828,0.609,-4.402,0.0694,0.0916,1.21E-06,0.291,0.707,0.211005882,0.663588235,0.683,0.0002684,0.1446,0.202647059,0.454823529
3708,Shine,Collective Soul,6emdJW80SbDBMuHci8PJJn,https://p.scdn.co/mp3-preview/df7721724d7268d502f2260424035e42390c748a?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2730d1e673a7be7c428dd80b1c9,0.54,0.423,-8.799,0.0283,0.294,0.0884,0.152,0.353,0.146278792,0.578625,0.6725,0.037353129,0.143458333,0.039691667,0.593541667
3709,Cooler Than Me,Mike Posner,2DPYlWl50ydYsnnuryL5aX,https://p.scdn.co/mp3-preview/f29ac2128b19e7dc39a5f2910c77bf5af80a6b99?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273c0e8a17e2bdf1e1108d85612,0.837,0.515,-4.065,0.0793,0.103,0,0.233,0.769,0.181695789,0.705421053,0.654105263,0.005728112,0.171394737,0.085989474,0.602
3710,"Tonight, Tonight - Remastered 2012",The Smashing Pumpkins,7bu0znpSbTks0O6I98ij0W,,https://i.scdn.co/image/ab67616d0000b273431ac6e6f393acf475730ec6,0.277,0.67,-9.381,0.0376,6.28E-05,0.751,0.237,0.217,0.108843333,0.411435897,0.57264359,0.633191692,0.162787179,0.039278205,0.324791026
3711,Wanted,OneRepublic,6hLkeOMrhZ2CMLBp2of576,,https://i.scdn.co/image/ab67616d0000b273fe6b3b44031550865030e0c5,0.668,0.534,-6.586,0.0677,0.164,0,0.1,0.711,0.182506357,0.558964286,0.702535714,0.000322546,0.183858333,0.048597619,0.409888095
3712,Te Ira Mejor Sin Mi,Joan Sebastian,3d7uS6KzdacpUccKpjXr7x,,https://i.scdn.co/image/ab67616d0000b2738441a3237e43fd1ee0ae0980,0.699,0.414,-10.756,0.0269,0.65,0.000942,0.103,0.419,0.634884058,0.658342995,0.487454106,0.001385167,0.175614493,0.069508213,0.822483092
3713,Desperado,Rihanna,4mCf3vQf7z0Yseo0RxAi3V,,https://i.scdn.co/image/ab67616d0000b27333c6b920eabcf4c00d7a1093,0.685,0.61,-5.221,0.0439,0.323,0,0.102,0.323,0.150559049,0.634357843,0.674759804,0.004765474,0.166439216,0.08275,0.485110784
3714,G.O.A.T.,Eric Bellinger,0hUepWE4GoMwtKgU8vE617,https://p.scdn.co/mp3-preview/40ed28ba4f01efa82a8970ec185ab40a147d4c42?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27357b5e1c0ec12a19ae3471c80,0.467,0.636,-6.96,0.201,0.0232,0,0.138,0.419,0.121488769,0.596692308,0.634769231,0,0.117376923,0.136307692,0.465461538
3715,You Make Me Feel... (feat. Sabi),Cobra Starship,16Of7eeW44kt0a1M0nitHM,https://p.scdn.co/mp3-preview/f8c625bc2991a0afb9e63f5853f11f10da3d897b?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273a4c01842096428fb14859bdc,0.668,0.857,-2.944,0.0535,0.0191,6.71E-06,0.0385,0.748,0.02181,0.627666667,0.854916667,5.59E-07,0.240825,0.073983333,0.6595
3716,One Sweet Day,Mariah Carey,7ySbfLwdCwl1EM0zNCJZ38,https://p.scdn.co/mp3-preview/8df74dd38c5d1ada2b22ca0e74d8a5c94dea4d2f?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273749e9bfa78277f30ad2c9a9c,0.569,0.495,-8.964,0.03,0.353,0,0.0839,0.302,0.354196961,0.572691176,0.55995098,0.00070136,0.176653431,0.054518627,0.418808824
3717,Who Shot Ya? - 2005 Remaster,The Notorious B.I.G.,2KFg8kjYy0rYjWsXGhEQHN,https://p.scdn.co/mp3-preview/d8119deb7b127492084f53d2152aa4a8d2bb4ccc?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273a4950162a626593b7340f6c7,0.828,0.686,-5.689,0.218,0.273,0,0.524,0.617,0.190692887,0.732359833,0.726740586,0.000790461,0.232919665,0.297169456,0.615912971
3718,We don?t talk together,HEIZE,77dcmf2tTedc3BuOPF13Ma,https://p.scdn.co/mp3-preview/91d58aaec3e34106e2760ab2942b0b663e8eae19?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273ce4d1305e1af9dfd4405dfee,0.64,0.734,-4.67,0.0381,0.039,0,0.333,0.308,0.039,0.64,0.734,0,0.333,0.0381,0.308
3719,She's So Gone,Naomi Scott,4DTrKnvkHtwQN6kBu4XXIF,,https://i.scdn.co/image/ab67616d0000b273d9a239d0a67fc31a9b9fff59,0.518,0.861,-4.002,0.0673,0.0277,1.42E-06,0.249,0.457,0.170101,0.5225,0.7418,6.90E-07,0.15549,0.04918,0.4683
3720,Woah (feat. D3Mstreet),KRYPTO9095,5lN7UtvhpwEHzifSjKw3z2,https://p.scdn.co/mp3-preview/c4081a27e6a17083a216ea3f1a990f6771050eba?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2736cab3dcfbded5c1eb5eb38c1,0.888,0.522,-8.936,0.43,0.00739,0,0.0452,0.623,0.00739,0.888,0.522,0,0.0452,0.43,0.623
3721,One Night,Lil Yachty,40yJGQyEaBbIkXpwMFkXip,,https://i.scdn.co/image/ab67616d0000b27314d1a203158bed18a4ea7375,0.764,0.475,-12.618,0.114,0.345,0,0.14,0.34,0.17799169,0.811211268,0.576901408,0.000875192,0.162864789,0.235294366,0.537028169
3722,You Could Be Mine,Guns N' Roses,0dlTGl67UFWcKupzkxZYOn,,https://i.scdn.co/image/ab67616d0000b27392d21aef6c0d288cc4c05973,0.35,0.985,-5.676,0.122,0.00876,0.551,0.36,0.323,0.119759313,0.412453488,0.871465116,0.19856847,0.306940698,0.087881395,0.372918605
3723,BIG,Young M.A,7cyeGclH71MayOuQ7qtLFl,https://p.scdn.co/mp3-preview/c3d71296a50ec9c1da21722ad00ea671008721e1?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2734fc7642b4b9dfc5088c45880,0.86,0.507,-5.776,0.369,0.0408,6.15E-06,0.14,0.15,0.233569231,0.762846154,0.689769231,9.46E-07,0.184646154,0.261138462,0.372307692
3724,Real Love Baby,Father John Misty,6YDf6QV7QfCEo8O2dbWalK,https://p.scdn.co/mp3-preview/a73451291399b823c9f1b36d2f507dd0e5052c97?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2736e9bface025a71d34bc622f5,0.417,0.687,-6.484,0.0372,0.0955,0.0278,0.0989,0.627,0.283814286,0.468285714,0.725714286,0.054925971,0.095942857,0.036928571,0.591857143
3725,idfc - Tarro Remix,blackbear,1wsZ0cp5He4Wm4yohNjwIs,https://p.scdn.co/mp3-preview/09bdc9013a08a93732cb2d8b2d2e260ae3e876fa?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2733f0ad1686055e60c7b5488ab,0.58,0.694,-5.45,0.221,0.481,1.18E-06,0.109,0.389,0.223598158,0.674013158,0.559828947,1.09E-05,0.197578947,0.091889474,0.481078947
3726,Daddy Lessons,Beyonce,71OvX5NNLrmz7rpq1ANTQn,https://p.scdn.co/mp3-preview/aa63f0afae4514f698085d43fe30f3e237e9f8b7?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27389992f4d7d4ab94937bf9e23,0.643,0.503,-8.37,0.216,0.273,0,0.349,0.598,0.201047075,0.580650943,0.596632075,0.009554293,0.209908019,0.156194811,0.460196698
3727,My Happy Ending,Avril Lavigne,6sqNctd7MlJoKDOxPVCAvU,https://p.scdn.co/mp3-preview/76a3901cdd340ba170ce7dbc9de0ecf8aa868ece?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2739c291af4bf0c3071847f2b80,0.414,0.936,-2.407,0.0758,0.00136,0,0.369,0.74,0.020673323,0.516209877,0.825234568,0.010522745,0.242530864,0.058575309,0.492407407
3728,Both (feat. Drake),Gucci Mane,5tFep7dXGd7vEJ668wTPux,https://p.scdn.co/mp3-preview/0278a03a3a9814b0532764b4c1d014388e815073?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2738c75413c7f38b3f512a75b35,0.85,0.405,-7.509,0.225,0.119,0.000118,0.0707,0.344,0.113123333,0.771305556,0.631527778,0.000562602,0.218579167,0.155090278,0.478625
3729,Where Have You Been,Rihanna,5WQQIDU3HRaMyPkob8mpFb,,https://i.scdn.co/image/ab67616d0000b273bef074de9ca825bddaeb9f46,0.719,0.847,-6.34,0.0916,0.00201,0.0204,0.221,0.444,0.150559049,0.634357843,0.674759804,0.004765474,0.166439216,0.08275,0.485110784
3730,Houdini,Foster The People,5Fli1xRi01bvCjsZvKWro0,https://p.scdn.co/mp3-preview/d557184ad31ddb0c5c971e30f57c86a02cc08b75?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273c03f8ef4160b2a3b72dd407d,0.632,0.908,-3.511,0.0458,0.00762,0.000172,0.167,0.764,0.059569231,0.633692308,0.825025641,0.012816824,0.225061538,0.054115385,0.581923077
3731,Con Calma - Remix,Daddy Yankee,4au7FRcgZzChASRYu279xH,,https://i.scdn.co/image/ab67616d0000b273f85899e6f6a05d767cc0f0a0,0.736,0.868,-3.01,0.0454,0.166,1.48E-06,0.0419,0.613,0.151910625,0.7576875,0.814222222,0.003293281,0.190216667,0.106913889,0.731840278
3732,Tabaco Y Chanel,Bacilos,48svUiwMMYQRPyesVEnof1,https://p.scdn.co/mp3-preview/a5979c5283abfbca6658ffe6c4dbb2ba6c9d757d?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273508f6cb8971fc173e1b6f26f,0.643,0.576,-6.896,0.0303,0.0267,0,0.273,0.699,0.178116667,0.726333333,0.772666667,1.67E-05,0.132566667,0.061383333,0.875166667
3733,Tomorrow,Shakey Graves,47KDDZgFiX1w6RFOuLXsSn,https://p.scdn.co/mp3-preview/0fd30c5c5ef44ef41b1b83d206dcd78787b35be0?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273d9e9693926785359f903acb5,0.564,0.354,-10.85,0.0334,0.73,3.43E-06,0.208,0.423,0.422,0.593833333,0.529833333,0.068337763,0.20385,0.063983333,0.4095
3734,Live And Let Die,Guns N' Roses,0rFWuqFgHAfuzE8uSB9TWR,,https://i.scdn.co/image/ab67616d0000b273e44963b8bb127552ac761873,0.262,0.777,-8.671,0.0632,0.0109,0.113,0.12,0.264,0.119759313,0.412453488,0.871465116,0.19856847,0.306940698,0.087881395,0.372918605
3735,Spoonman,Soundgarden,1jMaB19DiVR8OihLSuYFOt,,https://i.scdn.co/image/ab67616d0000b2735124ed45a94033830b320500,0.457,0.902,-5.624,0.0313,2.17E-05,0.196,0.258,0.834,0.017231421,0.367032258,0.820403226,0.174349475,0.184169355,0.052541935,0.400422581
3736,Get the Party Started,P!nk,02jcEwywffn3Tsb48fXmlW,https://p.scdn.co/mp3-preview/7f9d4fc170323e1de6c4429c0ef74c7b136734a8?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2739da93c573c5ce2d9deb98e4f,0.802,0.904,-3.267,0.0459,0.00108,0,0.173,0.961,0.103996314,0.618732558,0.733651163,0.000744471,0.171455814,0.065036047,0.528302326
3737,Si Tu La Ves (feat. Wisin),Nicky Jam,4yN6xPLopmTLvc27pO9LIE,https://p.scdn.co/mp3-preview/8f7e66cf1c4560c828e5f318caf31d6715ec8538?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273d77dbcd4dbd37cdfa61771fa,0.685,0.731,-5.119,0.093,0.204,0,0.0722,0.786,0.213640984,0.742409836,0.739737705,4.98E-05,0.16085082,0.11104918,0.721672131
3738,Legacy (feat. Travis Scott & 21 Savage),Offset,7pMRoGLEJuFM2wl5pt0R99,,https://i.scdn.co/image/ab67616d0000b2737028679269dc6a5a29ce8f36,0.844,0.513,-8.769,0.335,0.178,0,0.0845,0.344,0.157174561,0.837596491,0.589140351,0.020122003,0.159342105,0.202836842,0.438470175
3739,The Ghost of You,My Chemical Romance,1yKAqZoi8xWGLCf5vajroL,https://p.scdn.co/mp3-preview/e1e50362e2eb4590cf445ed504d29a5b40f893cf?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273cab7ae4868e9f9ce6bdfdf43,0.202,0.886,-3.805,0.0816,0.0286,0,0.643,0.192,0.078788781,0.394828125,0.855457813,0.038856041,0.22030625,0.083542187,0.361279687
3740,Mil Horas,Los Abuelos De La Nada,6ySWtyMprBb1YX8WAAuFBs,,https://i.scdn.co/image/ab67616d0000b273533d58b104b43d37efe53757,0.698,0.362,-13.706,0.0833,0.251,0,0.0758,0.569,0.251,0.698,0.362,0,0.0758,0.0833,0.569
3741,Lemonade - Ukulele Version,Jeremy Passion,5nJzWhlrBfn3cfDLlaAgAO,https://p.scdn.co/mp3-preview/5ad474110850adae7e527b1d19a7562d39908d57?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2738e86235a1c5fe1bf2adcf9ad,0.546,0.221,-8.915,0.063,0.868,0,0.0994,0.593,0.868,0.546,0.221,0,0.0994,0.063,0.593
3742,Purple Pills,D12,5IweeQZdY5XEzStLzUJG5t,,https://i.scdn.co/image/ab67616d0000b2739f2ea05aa0ad163b4bf35b89,0.78,0.634,-5.941,0.16,0.0199,2.98E-05,0.29,0.754,0.130176844,0.768844444,0.753955556,0.001471486,0.196,0.253017778,0.569377778
3743,Freaks,Jordan Clarke,44r4zta6P9flkhKaVnbsvG,https://p.scdn.co/mp3-preview/0dfd3076642ba858f2e08a1d9c1cd7342c6ef539?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2734287869e1015b4bd29c8e800,0.674,0.568,-6.356,0.0408,0.116,0,0.165,0.64,0.116,0.674,0.568,0,0.165,0.0408,0.64
3744,Because I Got High,Afroman,0rRboI6IRuGx56Dq3UdYY4,,https://i.scdn.co/image/ab67616d0000b273734b1164a9e0faa980ce1b92,0.802,0.341,-8.56,0.488,0.169,0,0.0783,0.849,0.1913625,0.8705,0.469125,1.68E-05,0.1511,0.366,0.673125
3745,"Independent Women, Pt. 1",Destiny's Child,69XUpOpjzDKcfdxqZebGiI,https://p.scdn.co/mp3-preview/ec1b786b6675b03448e22f4538d244151512db68?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273163cdae7f1e2c82786a84e3e,0.73,0.602,-3.782,0.206,0.362,3.69E-06,0.169,0.927,0.181451082,0.669721311,0.635622951,0.008972132,0.188257377,0.169265574,0.611868852
3746,Boom,P.O.D.,5DooySfCD1xCJ49gQm9rx7,https://p.scdn.co/mp3-preview/1fc7bb49bcc1e7befda7df9a5b5cae0050bee768?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27395741aa186187b05e0653245,0.559,0.931,-5.863,0.0721,0.00318,1.24E-05,0.0624,0.644,0.002044582,0.494727273,0.910090909,0.062906359,0.186990909,0.0695,0.500636364
3747,Die MF Die,Dope,5bU4KX47KqtDKKaLM4QCzh,https://p.scdn.co/mp3-preview/1687f6a85501b561001ddd3ba40057929ffd78d6?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2731aa2474909c648492bcf27ce,0.657,0.96,-3.524,0.07,0.00169,0.000997,0.109,0.567,0.00039716,0.5078,0.9208,0.158805192,0.12986,0.0785,0.5672
3748,International Harvester,Craig Morgan,0Ta3jOf8m9yCSWMVwd8Qlf,https://p.scdn.co/mp3-preview/153ab1088ad9f31691b5fea6b06d670978e92aff?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2734f9df2ba4fdd56dcd05a296c,0.699,0.837,-5.173,0.0428,0.103,0,0.231,0.348,0.290866667,0.539166667,0.673,1.29E-06,0.134575,0.039283333,0.437416667
3749,Don't Leave Me This Way (with Sarah Jane Morris),The Communards,0ire4j2mcGovF5JA1D2cTp,https://p.scdn.co/mp3-preview/8cf6be2590b40b888c4141eb6b96ccc3e9ca8d66?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27378cc1b7af3f28ab51ea81266,0.64,0.926,-5.597,0.0322,0.135,2.04E-06,0.134,0.901,0.075666667,0.602,0.865333333,0.029067347,0.183333333,0.0298,0.876333333
3750,Uptown Girl,Billy Joel,3CSpzkoL1XgDBZ1q9aDCUV,https://p.scdn.co/mp3-preview/d3b37bdad05ca2e573eb096fa19521b3fe36adba?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273649d4f282653ab8be56f447e,0.696,0.943,-2.962,0.0431,0.0736,0,0.653,0.833,0.366408325,0.540984772,0.614515736,0.02118912,0.258006599,0.058816497,0.548052284
3751,Piano Man,Billy Joel,3FCto7hnn1shUyZL42YgfO,https://p.scdn.co/mp3-preview/54682172a43fb85c11b29f807f9ced0dcd3b9dc0?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273649d4f282653ab8be56f447e,0.334,0.472,-8.792,0.0277,0.6,3.77E-06,0.317,0.431,0.366408325,0.540984772,0.614515736,0.02118912,0.258006599,0.058816497,0.548052284
3752,The Other Side,Conan Gray,2mAy8zQhZJICLFUEVGQzbE,,https://i.scdn.co/image/ab67616d0000b273fd9f691e3de237daccfbd35c,0.602,0.471,-10.045,0.0406,0.515,3.29E-05,0.222,0.256,0.3140825,0.570625,0.591375,5.40E-06,0.14340625,0.0765375,0.4666875
3753,Mistletoe,Justin Bieber,7xapw9Oy21WpfEcib2ErSA,,https://i.scdn.co/image/ab67616d0000b2730315efc555d5a157b0392652,0.657,0.56,-9.049,0.0467,0.498,0,0.0794,0.854,0.242902221,0.642417178,0.62509816,0.004217137,0.163357055,0.082681595,0.561784049
3754,Canopee,Polo & Pan,260V7huyJrXnyYe0dFv2Fa,,https://i.scdn.co/image/ab67616d0000b2734ee9468123f381eb8d5e05bb,0.704,0.692,-6.558,0.0304,0.0942,0.0109,0.0922,0.369,0.191,0.685,0.735,0.038,0.188,0.0334,0.385
3755,Beds Are Burning - Remastered,Midnight Oil,1CtAzw53AIXKjAemxy4b1j,https://p.scdn.co/mp3-preview/2f1813dc233f9124109e71e81535c2a7f2c8a0b6?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2730dd350beeb5ac73672ad6e80,0.753,0.427,-11.112,0.0387,0.00787,0.00065,0.058,0.295,0.029766667,0.642777778,0.701111111,0.001784674,0.168244444,0.040766667,0.653111111
3756,Vacaciones,Wisin,1rXojdsUqqxGj2WCmJGWHP,https://p.scdn.co/mp3-preview/9c76c4e4f113cbc6241302839a2693b5a2a5116e?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273c7524a697e709517b50681b2,0.777,0.911,-3.223,0.173,0.246,0,0.257,0.704,0.15995,0.760409091,0.816454545,4.84E-06,0.222845455,0.124340909,0.711454545
3757,Come a Little Closer,Cage The Elephant,4sebUbjqbcgDSwG6PbSGI0,https://p.scdn.co/mp3-preview/496d73b9272a8d36ca974aaecc352f05cb90ea6a?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273c707823ed5683c77b37b121d,0.44,0.777,-1.786,0.0327,0.0265,1.01E-06,0.151,0.306,0.057417237,0.509123077,0.8192,0.011150838,0.214046154,0.055692308,0.517775385
3758,Greatest Love of All,Whitney Houston,6yJxCltgtmGxIgKOS6ndnu,https://p.scdn.co/mp3-preview/12144a766d983ea0484b29e7c43e70c4ccf535c3?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2732ae4fcec560ab559d6f5dc88,0.502,0.305,-16.011,0.0339,0.484,3.55E-06,0.117,0.248,0.4,0.528,0.286,1.42E-06,0.253,0.0289,0.228
3759,Gorgeous,Kanye West,23SZWX2IaDnxmhFsSLvkG2,,https://i.scdn.co/image/ab67616d0000b273d9194aa18fa4c9362b47464f,0.598,0.713,-3.625,0.0326,0.0207,0.000175,0.431,0.118,0.224554305,0.617878116,0.644527424,0.011261801,0.259636011,0.231330748,0.460878947
3760,Puente,Gustavo Cerati,6gwaa6ElIixNTvu6RwkMyo,https://p.scdn.co/mp3-preview/29f02253f317eab359dc3cb3663f13f96b26f82b?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2731152471596980e1bba03b6ab,0.444,0.471,-9.107,0.0322,0.00161,0.0017,0.14,0.205,0.205535417,0.554833333,0.515916667,0.157890833,0.174041667,0.034425,0.373275
3761,Me Cuesta Tanto Olvidarte,Mecano,4iqXKJhwbOtOT5aHZr7Fxj,https://p.scdn.co/mp3-preview/f70e9a16fd7e2b157d6df7cb665374b5a2627445?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273ef1a8d46c1b81ca373399fbc,0.496,0.229,-13.467,0.0367,0.923,0,0.155,0.498,0.433546667,0.652566667,0.625033333,0.029472853,0.12886,0.049623333,0.665773333
3762,Amazing,Aerosmith,6beFuzSjwhOKFZp2aqYDdY,,https://i.scdn.co/image/ab67616d0000b273587b26d49596162397b29ec8,0.308,0.747,-5.434,0.037,0.0645,8.27E-05,0.431,0.278,0.078510877,0.440015152,0.790477273,0.033241413,0.263157576,0.04770303,0.536305303
3763,From Time,Drake,0GaBIpyHvytM1UBYmqXu08,,https://i.scdn.co/image/ab67616d0000b273a90d170c61fb7d063d47161d,0.739,0.491,-9.726,0.413,0.626,0,0.126,0.448,0.908675676,0.424243243,0.306054054,0.000270235,0.244551351,0.111381081,0.435297297
3764,Hasta Que Te Conoci,Juan Gabriel,0LeeZNbW4ysuCgd1xWo5eh,https://p.scdn.co/mp3-preview/872b6baa0fdb2387908e580bfa9027ed02ea55d5?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2733af9cd72b7bd3c2def437d5f,0.329,0.306,-10.25,0.0327,0.739,1.01E-06,0.0679,0.189,0.500041296,0.55562753,0.417235628,0.014073809,0.239296356,0.050465587,0.654376518
